wine_id,taster_number,points
66356,19,88
66357,3,88
66358,12,88
66359,9,88
66360,9,88
66361,17,88
66362,1,88
66363,3,88
66364,12,88
66365,2,88
66366,3,88
66367,2,88
66368,11,88
66369,17,88
66370,20,91
66371,13,91
66372,20,91
66373,10,91
66374,13,91
66375,20,91
66376,10,90
66377,13,90
66378,20,90
66379,16,90
66380,16,90
66381,20,90
66382,20,90
66383,20,90
66384,15,90
66385,20,90
66386,20,90
66387,10,90
66388,10,90
66389,16,90
66390,20,90
66391,15,90
66392,13,90
66393,13,90
66394,13,90
66395,20,90
66396,20,90
66397,20,90
66398,20,90
66399,15,90
66400,10,89
66401,20,89
66402,20,89
66403,16,89
66404,20,89
66405,10,89
66406,15,89
66407,10,89
66408,16,89
66409,10,89
66410,13,89
66411,15,89
66412,16,89
66413,20,89
66414,20,89
66415,10,89
66416,20,89
66417,16,89
66418,13,88
66419,1,88
66420,16,88
66421,9,88
66422,1,88
66423,10,88
66424,1,88
66425,1,88
66426,16,88
66427,16,88
66428,14,88
66429,16,88
66430,16,88
66431,9,88
66432,16,88
66433,10,88
66434,16,88
66435,14,88
66436,3,88
66437,12,88
66438,16,88
66439,1,88
66440,15,88
66441,1,88
66442,1,88
66443,1,88
66444,1,88
66445,1,88
66446,19,88
66447,9,88
66448,20,90
66449,20,90
66450,15,90
66451,20,90
66452,20,90
66453,16,90
66454,20,90
66455,16,90
66456,16,90
66457,16,90
66458,20,90
66459,11,90
66460,20,90
66461,20,90
66462,16,90
66463,16,90
66464,16,90
66465,15,90
66466,20,90
66467,10,90
66468,10,90
66469,13,90
66470,10,90
66471,10,90
66472,20,90
66473,20,90
66474,13,86
66475,16,86
66476,9,86
66477,13,86
66478,16,86
66479,16,86
66480,16,86
66481,16,86
66482,15,86
66483,19,86
66484,19,86
66485,1,86
66486,9,86
66487,3,86
66488,1,86
66489,16,86
66490,16,86
66491,1,86
66492,13,86
66493,3,86
66494,10,86
66495,13,86
66496,1,86
66497,13,86
66498,16,86
66499,1,86
66500,13,86
66501,13,86
66502,9,86
66503,9,86
66504,3,88
66505,13,88
66506,12,88
66507,16,88
66508,16,88
66509,16,88
66510,16,88
66511,16,88
66512,16,88
66513,16,88
66514,13,88
66515,15,88
66516,1,88
66517,17,88
66518,17,88
66519,17,88
66520,13,88
66521,15,88
66522,17,88
66523,17,88
66524,14,88
66525,19,88
66526,4,88
66527,13,88
66528,12,88
66529,19,88
66530,1,88
66531,12,88
66532,4,88
66533,16,88
66534,13,85
66535,16,85
66536,20,85
66537,20,85
66538,20,85
66539,20,85
66540,20,85
66541,20,85
66542,16,85
66543,13,85
66544,20,85
66545,20,85
66546,19,85
66547,20,85
66548,16,85
66549,20,85
66550,20,85
66551,16,85
66552,16,85
66553,16,85
66554,16,85
66555,20,85
66556,20,84
66557,20,84
66558,19,84
66559,20,84
66560,20,84
66561,13,84
66562,13,84
66563,13,84
66564,10,91
66565,13,91
66566,12,91
66567,4,91
66568,17,91
66569,12,91
66570,10,91
66571,12,91
66572,12,91
66573,1,91
66574,19,91
66575,13,91
66576,19,91
66577,12,91
66578,12,91
66579,15,91
66580,9,91
66581,4,91
66582,4,91
66583,12,91
66584,15,91
66585,16,91
66586,16,91
66587,16,91
66588,12,91
66589,19,91
66590,4,91
66591,1,91
66592,10,91
66593,19,88
66594,16,88
66595,16,88
66596,16,88
66597,9,88
66598,19,88
66599,19,88
66600,1,88
66601,19,88
66602,1,87
66603,3,87
66604,1,87
66605,13,87
66606,13,87
66607,12,87
66608,19,87
66609,1,87
66610,16,87
66611,16,87
66612,16,87
66613,16,87
66614,16,87
66615,16,87
66616,19,87
66617,9,87
66618,1,87
66619,1,87
66620,3,87
66621,1,86
66622,20,86
66623,1,86
66624,13,86
66625,20,86
66626,20,86
66627,16,86
66628,16,86
66629,3,86
66630,1,86
66631,1,86
66632,1,86
66633,1,86
66634,16,86
66635,20,86
66636,1,86
66637,15,86
66638,1,86
66639,19,86
66640,1,86
66641,20,86
66642,20,86
66643,1,86
66644,16,86
66645,20,86
66646,20,86
66647,13,86
66648,19,86
66649,1,86
66650,20,86
66651,3,88
66652,10,88
66653,15,88
66654,19,88
66655,13,88
66656,10,88
66657,8,88
66658,1,88
66659,16,88
66660,4,88
66661,16,88
66662,16,88
66663,16,88
66664,16,88
66665,4,88
66666,1,88
66667,1,88
66668,15,88
66669,10,88
66670,9,88
66671,15,88
66672,13,88
66673,13,88
66674,16,88
66675,4,88
66676,9,88
66677,4,88
66678,4,88
66679,16,88
66680,19,88
66681,16,89
66682,20,89
66683,15,89
66684,15,89
66685,13,89
66686,16,89
66687,16,89
66688,16,89
66689,15,89
66690,15,89
66691,15,89
66692,13,89
66693,20,89
66694,16,89
66695,15,89
66696,13,89
66697,13,89
66698,16,89
66699,16,89
66700,16,89
66701,20,89
66702,20,89
66703,20,89
66704,15,89
66705,20,89
66706,16,89
66707,13,89
66708,20,88
66709,20,88
66710,3,86
66711,9,86
66712,15,86
66713,19,86
66714,15,86
66715,15,86
66716,9,86
66717,16,86
66718,2,86
66719,16,86
66720,12,86
66721,13,86
66722,16,86
66723,2,86
66724,15,86
66725,3,86
66726,19,86
66727,2,86
66728,1,86
66729,14,85
66730,16,85
66731,19,85
66732,16,85
66733,16,85
66734,13,85
66735,9,85
66736,13,85
66737,12,85
66738,16,85
66739,16,85
66740,20,92
66741,20,92
66742,20,92
66743,15,92
66744,20,92
66745,16,92
66746,16,92
66747,16,92
66748,20,92
66749,18,92
66750,16,92
66751,20,92
66752,20,92
66753,13,92
66754,20,92
66755,9,85
66756,13,85
66757,13,85
66758,19,85
66759,16,85
66760,10,85
66761,16,85
66762,16,85
66763,12,85
66764,13,85
66765,19,85
66766,17,85
66767,17,85
66768,1,85
66769,17,85
66770,3,85
66771,17,85
66772,9,85
66773,17,85
66774,17,85
66775,1,85
66776,1,85
66777,3,85
66778,16,85
66779,12,85
66780,17,85
66781,12,85
66782,16,85
66783,13,85
66784,13,85
66785,15,92
66786,1,92
66787,15,92
66788,15,92
66789,15,92
66790,19,92
66791,4,92
66792,15,92
66793,3,92
66794,15,92
66795,13,92
66796,19,92
66797,13,92
66798,15,92
66799,1,92
66800,19,92
66801,4,92
66802,15,92
66803,16,92
66804,16,92
66805,16,92
66806,13,92
66807,16,92
66808,11,92
66809,16,92
66810,1,87
66811,16,87
66812,16,87
66813,4,87
66814,4,87
66815,13,87
66816,16,87
66817,1,87
66818,9,87
66819,9,87
66820,13,87
66821,12,87
66822,1,87
66823,15,87
66824,1,87
66825,15,87
66826,4,87
66827,13,87
66828,13,87
66829,13,87
66830,13,87
66831,13,87
66832,13,87
66833,5,87
66834,1,87
66835,16,87
66836,12,87
66837,12,87
66838,15,87
66839,1,87
66840,4,89
66841,13,89
66842,9,89
66843,8,89
66844,16,89
66845,13,89
66846,1,89
66847,16,89
66848,4,89
66849,4,89
66850,19,89
66851,1,89
66852,17,89
66853,17,89
66854,12,89
66855,8,89
66856,8,89
66857,13,89
66858,12,89
66859,12,89
66860,8,89
66861,4,89
66862,4,89
66863,12,89
66864,8,89
66865,4,89
66866,12,89
66867,12,89
66868,16,89
66869,13,89
66870,16,92
66871,15,92
66872,19,92
66873,1,92
66874,1,92
66875,16,92
66876,19,92
66877,1,92
66878,19,92
66879,19,92
66880,16,92
66881,1,92
66882,1,92
66883,16,92
66884,15,92
66885,15,92
66886,1,92
66887,1,92
66888,1,92
66889,16,92
66890,13,92
66891,12,92
66892,12,92
66893,12,92
66894,16,92
66895,12,92
66896,3,92
66897,19,92
66898,15,92
66899,19,92
66900,1,88
66901,16,88
66902,20,88
66903,16,88
66904,20,88
66905,16,88
66906,16,88
66907,3,88
66908,16,88
66909,13,88
66910,13,88
66911,20,88
66912,20,88
66913,19,88
66914,16,88
66915,16,88
66916,16,88
66917,20,88
66918,16,88
66919,3,88
66920,17,95
66921,12,95
66922,19,95
66923,16,95
66924,19,95
66925,19,95
66926,13,95
66927,19,95
66928,13,95
66929,15,95
66930,19,94
66931,19,94
66932,17,94
66933,12,94
66934,12,94
66935,16,94
66936,16,94
66937,15,94
66938,19,94
66939,19,94
66940,19,94
66941,19,94
66942,16,94
66943,16,94
66944,12,94
66945,12,94
66946,13,94
66947,12,94
66948,12,94
66949,12,94
66950,12,87
66951,17,87
66952,13,87
66953,17,87
66954,13,87
66955,13,87
66956,1,87
66957,19,87
66958,19,87
66959,17,87
66960,9,87
66961,17,87
66962,17,87
66963,13,87
66964,13,87
66965,12,87
66966,13,87
66967,3,87
66968,1,87
66969,12,87
66970,17,87
66971,3,87
66972,17,87
66973,1,87
66974,17,87
66975,16,85
66976,11,85
66977,15,85
66978,13,85
66979,20,85
66980,11,85
66981,20,85
66982,16,85
66983,16,85
66984,20,85
66985,15,85
66986,13,85
66987,20,85
66988,16,85
66989,10,85
66990,13,85
66991,20,85
66992,20,85
66993,20,85
66994,15,85
66995,13,85
66996,13,85
66997,15,85
66998,13,85
66999,16,93
67000,16,93
67001,20,93
67002,15,93
67003,3,93
67004,20,93
67005,16,93
67006,16,93
67007,15,93
67008,19,93
67009,10,93
67010,20,93
67011,16,93
67012,16,93
67013,16,93
67014,16,93
67015,16,93
67016,16,93
67017,20,93
67018,16,93
67019,10,93
67020,10,93
67021,20,93
67022,20,93
67023,13,93
67024,16,93
67025,16,93
67026,16,93
67027,16,93
67028,16,93
67029,16,87
67030,2,87
67031,1,87
67032,1,87
67033,13,87
67034,16,87
67035,1,87
67036,16,87
67037,19,87
67038,16,87
67039,14,87
67040,16,87
67041,15,87
67042,16,87
67043,19,87
67044,9,87
67045,2,87
67046,2,87
67047,2,87
67048,16,87
67049,15,87
67050,10,87
67051,16,87
67052,15,87
67053,2,87
67054,16,87
67055,9,87
67056,10,87
67057,19,87
67058,8,87
67059,20,88
67060,20,88
67061,15,88
67062,11,88
67063,15,88
67064,11,87
67065,16,87
67066,11,87
67067,15,87
67068,15,87
67069,16,87
67070,20,87
67071,20,87
67072,13,87
67073,20,87
67074,20,87
67075,20,87
67076,20,87
67077,20,87
67078,20,87
67079,20,87
67080,20,87
67081,13,87
67082,20,87
67083,20,87
67084,20,87
67085,20,87
67086,15,87
67087,20,87
67088,16,96
67089,16,94
67090,16,94
67091,16,94
67092,16,94
67093,16,93
67094,16,92
67095,16,91
67096,10,98
67097,10,97
67098,10,96
67099,20,95
67100,20,95
67101,10,95
67102,10,94
67103,20,94
67104,20,94
67105,20,94
67106,10,94
67107,20,93
67108,20,93
67109,9,88
67110,3,88
67111,12,88
67112,1,88
67113,1,88
67114,16,88
67115,16,88
67116,16,88
67117,16,88
67118,9,88
67119,1,88
67120,9,88
67121,17,88
67122,1,88
67123,17,88
67124,1,88
67125,19,88
67126,9,88
67127,19,88
67128,15,88
67129,1,88
67130,17,88
67131,16,88
67132,9,88
67133,12,88
67134,1,88
67135,3,88
67136,1,88
67137,4,88
67138,9,88
67139,1,88
67140,1,88
67141,16,88
67142,17,88
67143,16,88
67144,16,88
67145,13,88
67146,12,88
67147,9,88
67148,17,88
67149,13,88
67150,12,88
67151,1,88
67152,16,88
67153,16,88
67154,16,88
67155,16,88
67156,3,88
67157,16,88
67158,11,88
67159,16,88
67160,16,88
67161,3,88
67162,13,88
67163,17,88
67164,17,88
67165,17,88
67166,19,88
67167,1,88
67168,13,88
67169,16,92
67170,15,92
67171,3,92
67172,12,92
67173,1,92
67174,19,92
67175,16,92
67176,3,92
67177,19,92
67178,1,92
67179,1,92
67180,19,92
67181,1,92
67182,3,92
67183,3,92
67184,12,92
67185,19,92
67186,12,92
67187,16,92
67188,16,92
67189,17,92
67190,15,92
67191,1,92
67192,1,92
67193,19,92
67194,16,92
67195,16,92
67196,15,92
67197,12,92
67198,1,92
67199,20,90
67200,16,90
67201,16,90
67202,1,90
67203,16,90
67204,16,90
67205,3,90
67206,16,90
67207,20,90
67208,1,90
67209,1,90
67210,16,90
67211,16,90
67212,16,90
67213,20,90
67214,1,90
67215,1,90
67216,15,90
67217,20,90
67218,1,90
67219,16,90
67220,16,90
67221,16,90
67222,1,90
67223,1,90
67224,20,90
67225,19,90
67226,16,90
67227,16,90
67228,16,90
67229,1,87
67230,15,87
67231,16,87
67232,16,87
67233,16,87
67234,12,87
67235,17,87
67236,19,87
67237,4,87
67238,4,87
67239,1,87
67240,13,87
67241,4,87
67242,9,87
67243,17,87
67244,9,87
67245,3,87
67246,13,87
67247,10,87
67248,13,87
67249,4,87
67250,13,87
67251,13,87
67252,17,87
67253,1,87
67254,1,87
67255,1,87
67256,12,87
67257,17,87
67258,16,87
67259,16,86
67260,20,86
67261,17,86
67262,1,86
67263,1,86
67264,11,86
67265,20,85
67266,20,85
67267,20,85
67268,16,85
67269,20,85
67270,20,85
67271,20,85
67272,1,85
67273,11,85
67274,16,85
67275,13,85
67276,15,85
67277,17,85
67278,15,85
67279,15,85
67280,15,85
67281,20,85
67282,13,85
67283,16,85
67284,16,85
67285,16,85
67286,20,85
67287,17,85
67288,20,85
67289,9,89
67290,12,89
67291,13,89
67292,12,89
67293,9,89
67294,12,89
67295,9,89
67296,15,89
67297,15,89
67298,18,89
67299,12,89
67300,1,89
67301,16,89
67302,1,89
67303,16,89
67304,16,89
67305,15,89
67306,9,89
67307,13,89
67308,18,89
67309,13,89
67310,13,89
67311,15,89
67312,18,89
67313,1,89
67314,13,89
67315,1,89
67316,12,89
67317,10,89
67318,9,89
67319,20,87
67320,15,87
67321,20,87
67322,20,87
67323,20,87
67324,20,87
67325,16,87
67326,20,87
67327,20,87
67328,20,87
67329,20,87
67330,20,87
67331,15,87
67332,16,87
67333,20,87
67334,20,87
67335,20,87
67336,15,87
67337,15,87
67338,13,87
67339,9,89
67340,1,89
67341,3,89
67342,1,89
67343,17,89
67344,9,89
67345,1,89
67346,1,89
67347,16,89
67348,16,89
67349,16,89
67350,16,89
67351,16,89
67352,16,89
67353,16,89
67354,16,89
67355,19,89
67356,3,89
67357,1,89
67358,1,89
67359,17,89
67360,17,89
67361,20,90
67362,15,90
67363,20,90
67364,20,90
67365,20,90
67366,20,90
67367,20,90
67368,20,90
67369,20,90
67370,20,90
67371,20,90
67372,20,90
67373,15,89
67374,20,89
67375,20,89
67376,20,89
67377,20,89
67378,20,89
67379,20,89
67380,20,88
67381,20,88
67382,20,88
67383,10,88
67384,20,88
67385,20,88
67386,20,88
67387,20,88
67388,10,88
67389,20,88
67390,10,90
67391,10,90
67392,15,90
67393,20,90
67394,16,90
67395,16,90
67396,16,90
67397,10,90
67398,15,90
67399,15,90
67400,16,90
67401,20,90
67402,20,90
67403,16,90
67404,16,90
67405,16,90
67406,10,90
67407,18,90
67408,20,90
67409,15,90
67410,16,90
67411,16,91
67412,16,91
67413,16,91
67414,16,91
67415,16,91
67416,16,91
67417,16,91
67418,16,91
67419,16,91
67420,16,91
67421,16,91
67422,16,91
67423,16,91
67424,16,91
67425,16,91
67426,16,91
67427,16,91
67428,16,91
67429,16,90
67430,16,90
67431,16,90
67432,16,90
67433,16,90
67434,16,90
67435,16,90
67436,16,94
67437,19,94
67438,3,94
67439,1,94
67440,16,94
67441,1,94
67442,1,94
67443,15,94
67444,1,94
67445,13,94
67446,16,94
67447,1,94
67448,19,94
67449,1,94
67450,1,94
67451,15,94
67452,16,94
67453,3,94
67454,15,94
67455,1,94
67456,1,94
67457,1,94
67458,15,94
67459,1,94
67460,1,94
67461,1,94
67462,19,94
67463,19,94
67464,19,94
67465,12,94
67466,13,88
67467,10,88
67468,13,88
67469,1,88
67470,3,88
67471,13,88
67472,16,88
67473,15,88
67474,16,88
67475,16,88
67476,12,88
67477,1,88
67478,15,88
67479,16,88
67480,1,88
67481,1,88
67482,1,88
67483,1,88
67484,13,88
67485,10,88
67486,13,88
67487,3,88
67488,1,88
67489,3,88
67490,19,88
67491,15,88
67492,15,88
67493,15,88
67494,12,88
67495,19,88
67496,20,87
67497,13,87
67498,13,87
67499,15,87
67500,20,87
67501,20,87
67502,3,87
67503,20,87
67504,20,87
67505,20,87
67506,20,87
67507,20,87
67508,20,87
67509,20,87
67510,20,87
67511,13,87
67512,20,87
67513,13,87
67514,20,87
67515,20,87
67516,20,87
67517,20,87
67518,20,87
67519,3,87
67520,20,87
67521,20,87
67522,17,88
67523,16,88
67524,19,88
67525,13,88
67526,4,88
67527,19,88
67528,1,87
67529,15,87
67530,16,87
67531,16,87
67532,4,87
67533,19,87
67534,15,87
67535,13,87
67536,12,87
67537,16,87
67538,13,87
67539,1,87
67540,12,87
67541,19,87
67542,1,87
67543,1,87
67544,1,87
67545,16,87
67546,15,87
67547,12,87
67548,10,86
67549,13,86
67550,13,86
67551,20,86
67552,16,86
67553,15,86
67554,11,86
67555,13,86
67556,20,86
67557,20,86
67558,11,86
67559,18,86
67560,20,86
67561,13,86
67562,20,86
67563,20,86
67564,20,86
67565,15,86
67566,20,86
67567,20,86
67568,10,86
67569,20,86
67570,11,86
67571,16,86
67572,18,86
67573,20,86
67574,19,86
67575,11,86
67576,10,88
67577,19,88
67578,4,88
67579,17,88
67580,16,88
67581,16,88
67582,1,88
67583,15,88
67584,10,88
67585,12,88
67586,13,88
67587,15,88
67588,1,88
67589,1,88
67590,1,88
67591,12,88
67592,9,88
67593,19,88
67594,1,88
67595,4,88
67596,12,88
67597,3,88
67598,3,88
67599,19,88
67600,19,88
67601,12,88
67602,3,88
67603,19,88
67604,13,88
67605,19,88
67606,15,87
67607,20,87
67608,1,87
67609,20,87
67610,20,87
67611,15,87
67612,20,87
67613,20,87
67614,17,87
67615,1,87
67616,16,87
67617,16,87
67618,16,87
67619,13,87
67620,20,87
67621,20,87
67622,17,87
67623,17,87
67624,1,87
67625,20,87
67626,13,87
67627,13,87
67628,20,87
67629,20,87
67630,1,87
67631,13,87
67632,16,87
67633,16,87
67634,20,87
67635,1,87
67636,17,94
67637,9,94
67638,19,94
67639,12,94
67640,19,94
67641,19,94
67642,17,94
67643,1,94
67644,1,94
67645,19,94
67646,12,94
67647,12,94
67648,19,94
67649,4,94
67650,19,94
67651,4,94
67652,9,94
67653,1,94
67654,19,94
67655,19,94
67656,1,94
67657,19,94
67658,12,94
67659,17,94
67660,1,94
67661,19,94
67662,12,94
67663,19,94
67664,19,94
67665,19,94
67666,13,85
67667,16,85
67668,1,85
67669,1,85
67670,1,85
67671,16,85
67672,12,85
67673,19,85
67674,12,85
67675,16,85
67676,16,85
67677,16,85
67678,13,85
67679,17,85
67680,17,85
67681,16,85
67682,16,85
67683,16,85
67684,16,85
67685,16,85
67686,16,85
67687,13,85
67688,16,85
67689,16,85
67690,16,85
67691,12,85
67692,10,85
67693,17,85
67694,16,85
67695,9,85
67696,20,90
67697,16,90
67698,16,90
67699,20,90
67700,20,90
67701,16,90
67702,20,90
67703,13,90
67704,20,90
67705,16,90
67706,15,90
67707,13,90
67708,15,90
67709,15,90
67710,16,90
67711,20,90
67712,15,90
67713,20,90
67714,13,90
67715,16,90
67716,15,90
67717,20,90
67718,16,90
67719,20,90
67720,20,90
67721,1,89
67722,9,89
67723,12,89
67724,1,89
67725,16,89
67726,15,89
67727,4,89
67728,10,89
67729,2,89
67730,11,89
67731,12,89
67732,1,89
67733,1,89
67734,17,89
67735,16,89
67736,15,89
67737,4,89
67738,15,89
67739,13,89
67740,4,89
67741,3,89
67742,16,89
67743,15,89
67744,16,89
67745,1,89
67746,1,89
67747,12,89
67748,1,89
67749,11,89
67750,13,89
67751,13,88
67752,4,88
67753,12,88
67754,19,88
67755,1,88
67756,15,88
67757,1,88
67758,1,88
67759,1,88
67760,4,88
67761,19,88
67762,1,88
67763,4,88
67764,16,88
67765,1,88
67766,1,88
67767,19,88
67768,16,88
67769,16,88
67770,3,88
67771,4,88
67772,16,88
67773,13,88
67774,19,88
67775,19,88
67776,3,88
67777,1,88
67778,15,88
67779,4,88
67780,19,88
67781,20,84
67782,16,84
67783,13,84
67784,20,83
67785,15,83
67786,13,83
67787,20,83
67788,13,83
67789,15,83
67790,13,83
67791,13,83
67792,20,83
67793,13,83
67794,20,83
67795,20,83
67796,13,83
67797,13,83
67798,20,83
67799,20,83
67800,19,83
67801,15,83
67802,13,83
67803,20,83
67804,15,83
67805,16,83
67806,20,83
67807,19,83
67808,20,83
67809,20,83
67810,13,83
67811,20,87
67812,20,87
67813,20,87
67814,13,87
67815,10,87
67816,20,87
67817,15,87
67818,10,87
67819,13,87
67820,20,87
67821,13,87
67822,20,87
67823,20,87
67824,20,87
67825,15,87
67826,10,86
67827,13,86
67828,13,86
67829,20,86
67830,13,86
67831,13,86
67832,20,86
67833,16,88
67834,20,88
67835,13,88
67836,20,88
67837,13,88
67838,20,88
67839,20,88
67840,20,88
67841,13,88
67842,13,88
67843,13,88
67844,20,88
67845,20,88
67846,20,88
67847,20,88
67848,16,88
67849,20,88
67850,16,88
67851,16,88
67852,20,88
67853,20,88
67854,20,88
67855,19,88
67856,20,85
67857,20,85
67858,16,85
67859,20,85
67860,11,85
67861,11,85
67862,18,85
67863,20,85
67864,20,85
67865,16,85
67866,13,85
67867,20,85
67868,13,85
67869,16,85
67870,16,85
67871,20,85
67872,20,85
67873,20,85
67874,20,85
67875,11,85
67876,20,85
67877,20,85
67878,20,85
67879,20,85
67880,20,85
67881,16,85
67882,15,85
67883,16,85
67884,20,85
67885,16,85
67886,20,88
67887,10,88
67888,20,88
67889,10,88
67890,13,88
67891,18,88
67892,20,88
67893,13,88
67894,13,88
67895,13,88
67896,10,88
67897,20,88
67898,13,88
67899,20,88
67900,15,88
67901,20,88
67902,18,88
67903,20,88
67904,20,88
67905,13,88
67906,18,88
67907,9,89
67908,4,89
67909,12,89
67910,1,89
67911,4,89
67912,4,89
67913,12,89
67914,9,89
67915,10,89
67916,1,89
67917,4,89
67918,10,89
67919,1,89
67920,9,89
67921,1,89
67922,1,89
67923,1,89
67924,4,89
67925,4,89
67926,3,89
67927,4,89
67928,1,89
67929,3,89
67930,4,89
67931,4,89
67932,4,89
67933,12,89
67934,1,89
67935,3,89
67936,16,90
67937,16,90
67938,16,90
67939,16,90
67940,20,90
67941,16,89
67942,15,89
67943,20,89
67944,13,89
67945,16,89
67946,13,89
67947,16,89
67948,16,89
67949,13,89
67950,16,89
67951,16,89
67952,16,89
67953,20,89
67954,13,89
67955,15,89
67956,13,89
67957,13,89
67958,1,89
67959,1,89
67960,17,89
67961,1,89
67962,1,89
67963,1,89
67964,3,89
67965,4,89
67966,1,89
67967,1,89
67968,1,89
67969,4,89
67970,1,89
67971,4,89
67972,13,89
67973,4,89
67974,17,89
67975,1,89
67976,1,89
67977,12,89
67978,1,89
67979,1,89
67980,1,89
67981,13,89
67982,1,89
67983,10,89
67984,12,89
67985,13,89
67986,16,89
67987,20,89
67988,20,89
67989,16,89
67990,16,89
67991,16,89
67992,16,89
67993,16,89
67994,16,89
67995,16,89
67996,18,89
67997,15,89
67998,18,89
67999,20,89
68000,20,89
68001,20,91
68002,10,91
68003,20,91
68004,20,90
68005,20,90
68006,10,90
68007,20,90
68008,20,90
68009,20,90
68010,20,90
68011,20,90
68012,16,90
68013,16,90
68014,20,89
68015,20,89
68016,20,89
68017,15,89
68018,20,89
68019,20,89
68020,20,89
68021,20,89
68022,20,89
68023,20,88
68024,13,88
68025,15,88
68026,10,88
68027,20,88
68028,10,88
68029,20,88
68030,10,88
68031,16,88
68032,15,88
68033,14,88
68034,1,88
68035,1,88
68036,1,88
68037,16,88
68038,15,88
68039,12,88
68040,13,88
68041,2,88
68042,13,88
68043,16,88
68044,12,88
68045,1,88
68046,3,88
68047,12,88
68048,12,88
68049,16,88
68050,16,88
68051,16,88
68052,1,88
68053,3,88
68054,16,88
68055,16,88
68056,2,88
68057,13,88
68058,2,88
68059,14,88
68060,8,88
68061,19,92
68062,1,92
68063,9,91
68064,19,91
68065,10,91
68066,1,91
68067,19,91
68068,1,91
68069,15,91
68070,15,91
68071,15,91
68072,1,91
68073,19,91
68074,1,91
68075,19,91
68076,16,91
68077,16,91
68078,16,91
68079,16,91
68080,16,91
68081,19,91
68082,19,91
68083,16,91
68084,1,91
68085,19,91
68086,19,91
68087,19,91
68088,1,91
68089,15,91
68090,15,91
68091,16,87
68092,16,87
68093,16,87
68094,20,87
68095,20,87
68096,20,87
68097,19,87
68098,13,87
68099,20,87
68100,10,87
68101,20,87
68102,15,87
68103,20,87
68104,20,87
68105,20,87
68106,20,87
68107,20,87
68108,20,87
68109,13,87
68110,13,87
68111,20,84
68112,10,84
68113,20,84
68114,20,84
68115,20,84
68116,16,84
68117,20,84
68118,16,84
68119,20,84
68120,20,84
68121,20,84
68122,3,84
68123,13,84
68124,16,84
68125,20,84
68126,20,84
68127,20,84
68128,13,84
68129,20,84
68130,20,84
68131,20,84
68132,16,84
68133,19,84
68134,15,84
68135,15,84
68136,20,84
68137,13,84
68138,20,84
68139,20,84
68140,20,84
68141,16,94
68142,12,94
68143,12,94
68144,12,94
68145,19,94
68146,12,94
68147,16,94
68148,12,94
68149,12,94
68150,12,94
68151,12,94
68152,19,94
68153,1,94
68154,17,94
68155,12,94
68156,16,94
68157,16,94
68158,1,94
68159,12,94
68160,19,94
68161,19,94
68162,12,94
68163,19,94
68164,3,94
68165,19,94
68166,16,94
68167,4,94
68168,4,94
68169,4,94
68170,4,94
68171,10,91
68172,19,91
68173,19,91
68174,10,91
68175,16,91
68176,10,91
68177,11,91
68178,20,91
68179,11,91
68180,15,91
68181,15,91
68182,11,91
68183,11,91
68184,11,91
68185,20,91
68186,16,91
68187,20,91
68188,11,90
68189,20,90
68190,20,90
68191,10,90
68192,20,90
68193,20,90
68194,20,90
68195,11,90
68196,20,90
68197,20,90
68198,20,90
68199,16,90
68200,16,90
68201,17,90
68202,17,90
68203,17,90
68204,16,90
68205,16,90
68206,10,90
68207,19,90
68208,17,90
68209,12,90
68210,17,90
68211,19,90
68212,4,90
68213,3,90
68214,1,90
68215,19,90
68216,13,90
68217,12,90
68218,1,90
68219,17,90
68220,9,90
68221,19,90
68222,9,90
68223,12,90
68224,13,90
68225,9,90
68226,17,90
68227,17,90
68228,17,90
68229,19,90
68230,13,90
68231,4,91
68232,4,91
68233,4,91
68234,17,91
68235,13,91
68236,12,91
68237,4,91
68238,12,91
68239,13,91
68240,1,91
68241,12,91
68242,4,91
68243,4,91
68244,4,91
68245,1,91
68246,13,91
68247,19,91
68248,19,91
68249,1,91
68250,19,91
68251,13,91
68252,12,91
68253,19,91
68254,15,91
68255,12,91
68256,9,91
68257,13,91
68258,4,91
68259,17,91
68260,15,91
68261,16,90
68262,19,90
68263,1,90
68264,1,90
68265,9,90
68266,1,90
68267,4,90
68268,4,90
68269,4,90
68270,19,90
68271,1,90
68272,1,90
68273,1,90
68274,1,90
68275,1,90
68276,4,90
68277,12,90
68278,19,90
68279,19,90
68280,1,90
68281,4,90
68282,16,90
68283,16,90
68284,3,90
68285,4,90
68286,4,90
68287,1,90
68288,1,90
68289,1,90
68290,4,90
68291,12,91
68292,4,91
68293,10,91
68294,12,91
68295,15,91
68296,4,91
68297,4,91
68298,19,91
68299,13,91
68300,12,91
68301,12,91
68302,12,91
68303,16,91
68304,12,91
68305,12,91
68306,16,91
68307,16,91
68308,12,91
68309,16,91
68310,12,91
68311,12,91
68312,4,91
68313,19,91
68314,17,91
68315,15,91
68316,4,91
68317,16,91
68318,1,91
68319,3,91
68320,19,91
68321,9,89
68322,8,89
68323,14,89
68324,14,89
68325,1,89
68326,1,89
68327,11,89
68328,3,89
68329,3,89
68330,1,89
68331,12,89
68332,16,89
68333,8,89
68334,9,89
68335,16,89
68336,13,89
68337,13,89
68338,1,89
68339,8,89
68340,8,89
68341,3,89
68342,11,89
68343,1,89
68344,12,89
68345,17,89
68346,1,89
68347,17,89
68348,16,89
68349,1,89
68350,1,89
68351,10,90
68352,17,90
68353,9,90
